Age,Taux,Enfants à charge,seconde_voiture
45,503,0,false
32,492,2,false
18,467,0,false
66,550,0,false
34,1003,1,false
83,553,0,false
30,206,1,false
33,950,0,false
51,570,0,false
26,779,1,true
71,152,0,false
33,571,1,false
24,189,1,false
23,1087,3,false
54,525,2,false
44,214,0,true
46,857,0,false
22,470,0,false
74,560,0,false
51,1112,0,false
41,583,4,false
64,473,1,false
31,178,0,false
35,987,0,false
72,221,0,false
82,590,1,false
43,1194,4,true
23,424,0,false
24,586,3,false
25,204,1,false
39, ,3,false
24,482,1,true
61,543,1,false
21,815,1,false
19,413,0,false
60,211,0,false
28,713,0,false
54,862,0,false
58,1299,3,true
71,417,0,false
54,486,0,true
68,486,0,false
81,508,2,false
61,943,0,false
55,402,3,false
41,173,0,false
53,987,2,false
38,433,0,false
57,513,3,false
46,227,0,false
36,216,0,false
65,754,2,false
24,400,2,false
29,1026,2,true
43,414,1,true
22,202,4,false
54,173,0,false
51,521,1,false
62,515,2,false
21,1328,0,false
28,589,2,true
45,528,1,false
47,871,0,false
18,407,0,false
49,861,2,false
24,1325,1,true
25,234,0,false
57,246,0,false
28,1059,0,false
38,431,0,false
59,559,0,false
80,1165,4,false
28,1220,0,false
26,540,0,false
84,510,3,false
23,563,0,true
19,187,2,true
56,411,0,false
84,189,3,false
21,1148,0,false
69,586,0,false
83,210,1,false
62,441,2,true
51,862,4,false
27,199,1,false
81,1364,0,false
31,1282,2,true
58,1120,2,false
29,211,2,true
44,747,0,false
36,573,0,false
50,526,3,true
56,246,3,false
47,424,0,false
48,1356,0,false
51,462,0,false
28,420,4,false
53,445,0,false
74,417,0,false
25,465,0,false
40,194,0,false
66,516,3,true
23,933,2,false
31,487,0,false
81,1309,3,false
29,571,0,true
24,501,3,true
36,1098,1,false
26,531,0,false
52,831,0,true
39,472,0,false
45,1021,3,false
33,542,1,true
34,1090,0,false
52,580,3,false
81,574,0,false
44,1391,0,true
35,535,0,false
27,462,0,false
36,591,3,true
18,1182,0,false
-1,1206,0,false
58,1318,4,false
22,553,0,false
29,155,0,false
74,206,0,false
18,728,4,false
81,234,2,false
62,951,0,false
44,502,0,false
37,785,0,true
54,1028,0,false
31,572,1,true
51,1138,0,false
28,1327,3,false
46,549,1,false
75,157,3,false
24,542,4,false
27,415,1,false
60,440,2,false
30,944,0,false
75,1312,3,false
77,543,3,false
22,1224,0,false
18,589,3,true
47,576,2,false
33,437,4,false
31,539,0,false
46,228,0,false
52,1328,0,false
18,1325,1,false
48,431,3,false
23,196,1,false
23,558,0,false
23,863,0,false
75,708,2,true
32,997,0,false
59,581,0,false
25,496,2,false
47,469,2,false
24,466,1,false
52,227,0,false
18,480,2,false
19,497,2,false
69,966,4,false
56,193,0, 
19,556,0,false
66,481,2,false
19,492,2,false
63,563,1,false
47,591,0,true
81,406,0,false
46,576, ,true
78,966,3,false
71,413,1,false
59,944,2,false
43,192,1,true
38,838,4,false
49,843,1,false
79,592,0,false
57,568,3,false
67,961,2,false
48,173,2,false
80,521,3,true
42,529,1,false
83,579,1,false
39,1204,0,false
29,455,4,false
67,594,0,false
58,242,0,false
74,196,4,false
29,929,2,false
30,541,4,true
22,902,1,false
54,1327,0,false
56,499,2,false
61,1088,0,false
51,1212,1,false
23,179,1,false
67,226,0,false
38,704,0,false
48,456,1,false
37,510,4,true
56,900,1,false
72,475,0,false
57,547,2,false
28,1097,0,false
27,924,0,false
46,193,0,false
31,522,0,false
38,936,3,true
44,186,1,false
68,1360,0,false
47,1065,1,true
69,592,0,false
32,504,2,false
30,456,4,false
64,1141,0,false
35,1023,4,false
44,459,1,false
59,237,0,false
32,546,1,false
33,957,0,false
29,1119,3,false
21,1145,4,true
23,459,2,false
55,868,1,true
24,421,1,false
32,1064,0,false
51,967,2,false
37,247,0,false
19,940,0,false
62,428,2,false
57,598,2,false
68,570,0,false
32,529,4,false
23,1252,2,false
64,432,2,false
36,599,0,false
28,590,2,false
24,1211,0,false
32,462,3,false
54,431,1,false
21,499,0,false
43,1125,0,false
27,464,0,false
23,496,3,false
70,457,0,false
81,567,0,false
70,227,0,false
38,1369,2,false
35,155,0,false
26,179,3,false
51,505,1,false
27,1255,1,true
53,1279,0,false
60,504,1,false
48,528,0,true
70,465,0,false
61,491,1,true
27,814,2,false
43,470,4,false
46,452,2,false
51,540,0,false
22,206,3,false
26,817,0,false
83,436,4,true
59,499,0,false
41,777,0,false
65,556,0,false
51,959,0,false
58,223,4,false
55,473,0,false
18,1351,4,false
35,808,0,false
77,530,1,true
25,703,2,false
24,156,3,true
40,518,0,false
28,1369,4,false
40,1190,4,false
64,541,4,false
19,1337,2,false
50,405,0,false
33,504,0,false
25,976,2,false
24,583,2,false
42,764,3,false
52,805,2,false
38,493,0,false
18,182,2,false
32,1183,4,true
20,756,2,false
19,954,2,false
43,510,0,false
83,1290,0,false
32,1154,2,false
31,1272,0,false
21,1048,0,false
25,235,3,false
18,215,0,false
28,862,4,false
54,161,4,false
29,499,1,false
43,238,4,false
61,478,2,true
79,189,2,false
23,475,0,false
53,240,2,false
38,564,0,true
46,213,1,true
63,814,0,false
26,1376,0,false
25,1239,0,false
23,1312,0,false
50,512,4,false
22,586,0,false
48,184,3,false
80,1287,3,false
23,521,0,true
22,1074,0,true
49,994,0,false
29,175,3,true
26,151,2,true
46,417,4,false
76,495,4,false
32,1056,4,true
27,1329,3,false
18,238,1,false
71,226,4,true
49,985,0,false
43,401,2,false
28,426,0,false
57,1291,1,false
61,599,0,false
34,585,1,false
63,1073,0,false
79,1196,0,false
70,1024,2,false
32,935,2,true
73,1185,4,false
54,539,1,false
80,583,0,false
25,998,0,true
41,541,1,false
29,526,0,false
28,555,0,false
44,587,0,false
40,537,0,false
48,1182,0,false
18,1393,1,true
25,852,4,true
64,1126,0,false
18,599,2,false
53,937,4,true
36,183,2,false
40,1233,0,false
45,453,1,false
35,1019,0,false
45,939,0,false
29,834,1,false
80,232,0,false
56,569,0,false
47,222,0,false
37,489,2,false
18,1018,2,false
35,417,2,false
36,595,3,false
46,210,3,false
33,1125,3,false
48,497,2,false
38,810,0,false
55,208,4,true
81,170,0,false
67,745,3,false
25,1144,0,false
21,457,1,false
74,159,0,false
52,998,0,false
36,441,0,false
72,533,0,false
22,406,0,false
48,402,0,false
32,564,0,true
27,232,1,true
24,518,1,false
82,442,1,false
46,498,3,false
54,516,0,false
73,1255,1,false
34,155,0,true
76,167,0,false
40,1231,0,false
29, ,2,true
62,1102,3,false
29,523,4,true
45,488,4,true
22,1098,3,true
25,472,0,false
21,1060,1,false
46,462,0,false
43,406,2,false
19,502,3,true
22,1056,1,false
58,434,2,true
24,730,4,true
35,567,2,false
78,501,3,false
28,1126,1,false
19,1216,3,true
68,1061,0,false
39,456,2,false
27,729,0,true
33,546,3,true
63,526,2,false
72,579,0,false
25,1040,1,false
24,434,3,false
41,1389,2,false
81,427,0,false
32,1248,4,false
25,484,2,true
28,221,2,false
43,509,0,false
22,1064,3,false
51,511,0,false
70,539,4,false
81,886,0,false
57,920,4,false
23,1242,1,false
70,483,2,true
56,411,0,false
62,1009,1,true
52,580,3,true
58,1092,3,false
25,175,3,false
26,430,3,true
22,801,4,false
80,943,4,false
56,1180,0,false
47,844,2,false
72,1301,2,false
20,211,0,false
51,421,1,false
47,800,1,true
52,1054,2,false
33,500,0,false
36,204,0,false
77,589,1,true
37,585,3,false
19,241,1,false
38,1078,0,false
30,512,1,false
50,533,0,false
42,411,3,false
55,512,1,false
78,907,2,false
21,849,2,false
31,519,0,true
18,496,2,false
70,462,0,false
35,516,3,false
34,582,0,false
18,1350,4,false
54,402,1,false
45,553,3,false
64,166,3,false
53,423,4,true
44,518,0,false
47,248,1,false
32,543,0,false
81,476,0,false
20,446,0,false
35,1299,0,false
18,1171,0,false
73,155,3,true
28,411,0,false
81,1363,1,false
44,211,0,true
35,554,2,false
60,220,4,false
26,1086,0,false
21,173,0,false
67,1299,2,true
81,1270,2,false
34,832,0,false
38,486,1,false
35,573,0,false
54,533,1,false
27,208,2,false
49,456,1,false
55,243,0,false
39,164,1,false
58,974,1,false
42,471,2,false
51,1243,0,false
49,222,4,false
27,235,2,false
53,1361,0,false
70,409,0,false
34,830,1,false
51,518,1,false
24,1152,0,false
33,511,3,false
55,540,0,false
44,406,2,false
29,510,1,true
73,549,0,false
33,440,0,false
25,1010,0,true
19,555,1,true
60,574,0,false
84,1087,0,false
59,456,1,false
56,538,1,false
35,1159,1,false
53,744,3,false
46,400,1,false
28,1342,0,false
19,488,1,false
23,502,4,false
19,199,2,false
40,876,0,false
18,1068,0,false
40,715,4,false
32,1122,0,false
42,465,0,false
27,527,1,false
36,158,4,true
40,1128,1,false
40,592,4,false
49,579,3,true
52,239,0,false
19,420,2,false
27,591,4,false
26,542,0,false
72,1261,2,false
40,1315,3,false
36,540,1,false
59,1085,3,false
58,202,0,false
44,199,0,false
57,447,-1,false
33,908,0,false
45,237,0,false
32,162,4,true
75,467,0,false
47,207,2,true
31,519,2,false
18,1353,0,false
26,466,0,false
41,1023,2,false
33,238,2,true
50,901,0,false
28,546,0,false
49,477,2,false
30,994,0,false
51,928,3,true
20,717,1,false
65,471,2,false
27,242,3,false
77,1019,0,false
25,581,3,false
31,1252,0,false
19,717,2,false
29,968,0,false
75,152,3,false
44,897,2,true
53,944,0,false
29,228,3,false
32,441,1,false
73,592,1,false
42,416,0,false
46,460,2,false
75,754,4,false
46,431,4,false
26,1333,3,false
36,1039,2,false
60,884,4,true
39,514,0,false
64,526,1,false
32,434,0,false
52,450,4,false
44,436,0,false
35,973,1,false
79,491,0,false
56,520,0,false
29,418,0,false
82,534,4,false
50,410,3,false
49,249,0,true
35,1318,0,false
54,522,2,false
31,460,2,true
29,862,0,false
25,424,4,false
26,839,0,false
71,409,0,false
58,232,2,false
31,402,2,false
58,573,2,false
59,227,1,false
55,411,0,false
45,565,1,false
81,461,4,false
61,458,0,false
60,983,0,false
20,924,0,false
50,524,3,true
35,151,3,false
32,587,0,false
21,157,0,false
23,165,0,false
54,917,4,false
59,952,4,false
32,185,0,false
37,540,0,false
37,599,2,false
26,1227,0,false
36,228,0,true
27,1381,0,false
25,545,3,true
50,498,0,false
25,1299,0,false
81,520,1,false
52,235,1,true
80,707,0,false
35,551,2,false
58,155,2,false
33,803,3,false
20,1305,0,false
22,1025,1,false
24,559,3,false
40,1238,0,false
41,433,0,true
55,1168,4,false
38,1139,4,false
50,988,0,false
51,245,0,false
51,169,2,true
43,1385,3,false
46,567,0,false
29,230,3,false
32,578,0,false
66,974,1,false
19,754,2,false
59,1123,0,false
59,488,0,false
49,504,4,true
48,472,1,false
43,461,1,false
26,512,0,false
45,511,0,false
35,798,4,false
18,407,3,true
63,513,0,false
47,199,3,false
61,186,1,false
30,483,4,false
26,743,0,true
59,1315,0,false
23,547,0,true
46,511,2,false
79,539,0,false
25,553,3,false
82,529,3,true
30,476,0,false
58,456,1,false
27,818,0,false
48,1390,0,false
50,528,2,true
33,405,4,false
22,441,1,false
61,1178,2,true
63,462,2,false
77,429,4,false
22,414,0,false
68,485,2,false
43,449,3,false
26,1227,1,false
18,550,4,false
19,228,0,false
34,1211,1,false
56,217,0,false
39,935,0,false
33,556,4,true
28,194,2,true
35,409,0,false
62,546,0,false
52,568,2,false
55,411,0,false
28,486,0,false
63,403,0,false
31,249,0,false
22,1220,0,false
18,167,4,true
40,1165,0,false
23,585,3,false
47,592,0,false
74,205,0,false
22,743,0,false
47,459,0,false
67,226,0,true
30,1249,1,false
34,202,4,true
23,453,2,false
30,587,4,false
48,225,0,false
66,162,2,false
57,599,1,false
35,450,2,false
20,458,1,false
18,229,4,true
18,451,1,false
74,411,0,true
21,404,3,true
76,942,3,false
55,588,0,false
72,558,1,false
72,539,0,true
22,188,1,false
29,1396,3,false
39,202,0,true
21,1322,0,false
21,891,3,false
31,180,0,false
28,453,2,false
84,834,0,false
32,510,0,false
65,545,1,true
44,579,0,false
74,1397,0,false
19,207,0,false
46,476,0,false
22,1367,0,false
82,581,0,false
29,937,2,false
51,993,0,false
58,795,0,false
25,536,1,false
-1,535,0,false
61,571,0,false
57,243,1,false
41,586,0,true
42,501,3,false
29,522,0,false
22,216,0,false
65,939,0,false
46,1316,0,true
27,199,2,true
49,512,0,false
54,432,0,false
29,403,0,false
42,455,0,false
25,194,1,false
55,560,3,false
31,227,0,false
52,436,3,false
32,1381,0,false
21,599,0,false
73,422,0,false
48,814,3,false
60,1043,1,false
37,481,0,false
54,914,1,false
42,475,3,true
49,405,0,false
21,172,2,false
48,700,0,false
23,500,1,false
43,727,0,false
22,423,0,false
44,587,0,false
77,509,0,false
35,185,4,true
37,222,0,false
63,1088,3,false
60,1372,0,false
58,522,0,false
36,186,1,false
20,509,0,false
57,1063,3,false
79,432,2,false
25,560,2,true
54,227,0,false
22,168,2,false
49,466,0,false
23,710,0,false
48,231,0,false
53,552,0,false
19,200,0,false
55,1052,1,true
55,769,3,true
30,1371,0,false
22,240,2,false
59,849,0,false
25,182,2,false
21,901,4,false
56,150,0,false
20,220,1,false
52,457,1,false
23,420,1,true
56,230,3,false
22,1387,1,false
76,194,0,false
66,520,2,true
49,497,0,false
40,479,1,false
58,740,0,false
18,1091,3,false
18,178,0,false
57,166,0,true
32,589,0,false
47,416,0,false
18,198,1,false
53,410,0,false
31,1209,0,false
18,1354,0,false
66,428,1,false
57,416,2,false
57,504,2,false
60,1314,0,false
62,1375,0,false
77,414,0,false
75,1260,3,true
52,1043,2,false
60,1222,4,false
43,478,0,false
55,407,1,false
59,595,0,false
58,452,1,true
50,594,0,false
58,432,1,true
71,182,2,true
40,194,0,true
25,934,4,false
32,439,0,false
28,558,1,false
32,516,0,false
24,1018,0,false
28,438,0,false
43,592,0,false
21,544,4,true
25,1065,0,false
48,503,2,false
50,1367,0,false
27,1305,2,false
24,429,0,false
32,535,2,false
29,176,3,false
78,515,0,false
25,461,0,false
68,566,0,false
24,439,1,true
50,447,1,false
53,525,1,false
24,431,3,false
24,444,1,true
32,513,0,true
70,213,3,false
30,1368,2,true
23,421,0,false
52,1158,0,false
46,187,0,false
45,1234,0,false
20,538,1,false
40,494,0,false
18,187,0,false
83,1131,0,true
38,402,3,false
51,214,4,false
63,480,2,true
18,465,2,true
72,544,0,false
49,401,0,false
49,1030,4,false
36,150,4,false
56,590,0,false
31,242,3,false
42,1391,0,false
23,226,0,false
28,498,0,false
34,1238,1,false
40,476,1,false
68,496,2,true
28,1352,0,false
23,525,1,false
45,454,3,false
38,1157,0,false
67,572,3,true
70,448,2,true
35,500,0,false
29,187,0,false
58,473,0,false
51,571,0,true
40,210,3,false
40,597,4,false
30,561,3,true
59,532,0,false
53,447,0,false
69,946,1,true
19,231,1,true
51,591,3,true
67,589,3,true
53,1393,0,false
18,207,0,false
23,788,2,false
21,1107,4,false
52,497,1,false
18,408,0,false
38,1293,0,false
69,1030,0,true
20,500,0,false
26,460,1,false
43,249,1,false
19,1399,2,false
18,475,0,false
57,157,3,false
18,245,0,true
53,433,0,false
48,454,2,false
53,1159,3,false
37,1160,3,false
29,926,0,false
22,401,4,false
64,978,0,false
34,487,0,false
18,1155,1,false
48,996,2,false
75,1024,1,false
54,155,4,false
69,587,0,false
48,563,0,false
47,1058,0,false
65,188,4,false
32,1382,0,false
24,463,2,true
74,425,0,false
37,157,1,true
20,419,0,false
77,543, ,false
40,237,3,false
24,471,1,false
43,1224,0,false
51,180,0,false
48,920,0,false
24,1382,3,false
34,1055,0,false
36,1082,0,true
38,160,3,false
52,582,4,false
69,911,0,false
69,1239,2,false
53,836,1,false
26,861,1,false
36,1357,1,false
43,241,0,false
58,598,1,false
45,1348,1,false
74,549,0,false
34,526,0,false
65,839,0,false
51,837,4,false
81,408,4,false
18,170,0,false
61,1231,0,false
53,447,0,false
26,737,2,true
38,448,3,false
46,492,1,false
31,572,0,false
38,207,0,false
43,755,0,false
24,570,2,false
35,161,0,false
26,787,0,false
33,186,0,false
58,1265,3,false
26,435,0,false
29,458,0,false
65,200,4,false
44,1285,0,false
34,1205,4,true
84,527,0,false
20,924,1,false
25,941,0,false
58,773,4,false
66,446,3,0
47,167,0,true
76,538,4,true
18,165,1,false
63,515,4,false
25,211,0,false
72,1269,1,false
30,555,2,false
47,884,1,false
56,1363,2,false
19,528,1,false
50,519,3,false
31,217,2,false
76,564,3,false
49,1292,0,false
78,1028,0,false
35,477,2,false
73,589,0,false
28,406,0,false
37,1200,2,false
33,473,0,false
29,453,0,false
41,588,0,false
21,538,0,false
53,453,4,true
63,507,0,true
26,449,0,false
53,166,0,false
54,468,2,false
55,563,4,false
27,150,3,false
30,508,4,false
36,1062,1,false
76,547,0,false
74,243,3,false
80,183,4,false
78,846,2,false
38,564,0,false
56,453,1,false
59,1334,0,false
22,858,3,true
54,996,1,false
71,545,3,false
58,182,0,false
65,189,1,false
39,412,4,false
59,1200,0,false
28,553,0,false
60,1168,4,true
19,231,0,false
51,451,0,false
26,1225,0,false
67,471,0,false
28,815,2,false
51,570,2,false
30,825,0,false
35,472,1,false
53,574,1,false
79,849,0,false
51,158,0,true
51,1233,0,false
31,214,0,false
61,508,0,false
34,173,4,false
29,507,2,false
18,771,3,false
63,468,2,false
42,556,0,false
42,244,3,true
29,509,4,false
51,162,1,false
29,520,2,false
27,1050,1,true
36,409,1,false
45,924,0,false
25,1034,0,false
60,188,3,true
43,538,4,false
33,452,3,false
33,442,2,false
27,911,4,false
23,945,0,false
25,491,1,false
68,746,1,false
51,866,2,false
35,1241,0,false
42,559,0,false
44,774,0,false
57,771,0,false
49,212,1,true
19,247,1,false
82,499,1,false
20,1087,3,true
69,758,0,false
76,455,3,false
23,455,0,false
44,765,3,false
51,1082,1,false
49,231,0,false
66,1369,0,false
28,584,0,false
66,964,1,false
47,159,3,false
53,1261,0,false
52,1195,0,false
45,246,3,true
61,547,0,false
26,207,4,false
73,721,0,false
39,563,0,false
80,410,2,false
54,574,1,false
30,211,0,false
57,419,0,false
24,186,3,false
71,462,0,false
75,451,3,false
25,489,0,false
60,544,0,false
27,455,0,false
22,438,3,false
48,155,1,false
53,506,3,false
49,244,0,false
53,153,0,false
30,784,0,true
26,1303,1,false
62,243,2,false
27,956,2,false
26,505,2,false
23,216,0,false
31,1343,2,false
24,475,0,false
43,492,2,false
72,1327,0,false
67,517,1,false
66,167,4,false
52,229,0,false
48,429,0,false
28,429,0,false
35,1154,2,false
23,513,2,false
82,403,0,false
42,248,0,false
23,811,0,false
22,1288,0,false
38,154,0,false
44,1313,1,false
62,1146,0,false
30,488,1,true
68,239,0,false
64,725,0,false
49,531,2,false
20,400,0,false
43,1163,1,false
48,203,0,false
66,756,0,false
22,1117,1,false
31,186,4,false
81,546,0,false
63,547,4,false
27,474,2,true
47,1342,0,false
75,427,2,false
84,475,0,false
22,225,4,false
59,1285,0,false
29,401,2,false
34,978,2,false
81,402,4,false
18,518,0,false
61,434,0,false
23,598,0,false
21,1049,0,true
34,419,4,false
57,437,0,false
22,958,0,false
22,226,2,false
54,933,0,false
20,184,0,false
63,555,0,false
51,165,2,false
55,1098,0,false
51,477,3,true
42,517,0,false
67,575,0,false
71,509,4,true
73,521,-1,true
29,509,0,true
22,561,0,false
46,531,1,false
42,574,4,false
20,547,0,true
48,203,2,false
48,429,4,false
44,480,3,false
61,833,2,false
69,561,4,false
43,187,1,false
55,542,0,false
27,480,0,false
77,1138,1,false
72,222,3,false
29,175,1,true
69,588,4,true
68,1016,1,false
45,505,2,false
70,1147,0,false
35,214,4,false
41,840,3,false
20,576,2,false
33,231,3,false
37,403,0,false
25,195,0,false
63,195,0,false
20,206,0,false
41,595,3,false
65,994,2,false
23,470,0,false
47,559,2,true
19,455,3,false
48,509,1,false
79,208,0,false
46,1167,1,false
52,537,0,false
25,1053,1,false
34,206,1,false
40,980,3,false
54,452,4,false
49,166,0,false
29,577,0,false
28,490,0,false
46,516,0,false
81,547,0,false
37,214,0,false
49,174,2,true
55,795,2,false
45,1109,3,false
24,439,0,false
69,1364,1,true
54,1170,1,false
20,1041,4,false
45,420,4,false
20,458,3,false
23,1315,1,false
29,559,0,false
23,580,0,false
37,511,1,true
65,514,3,false
24,1165,0,false
41,976,0,false
49,567,0,false
52,552,3,false
20,150,0,false
30,1251,0,false
39,200,2,false
55,1265,3,false
19,1238,1,false
52,481,0,false
73,203,2,false
38,408,3,false
30,986,3,false
27,434,2,false
65,546,2,true
38,1180,0,false
28,177,0,false
50,535,0,true
68,170,0,false
22,426,2,false
33,468,0,false
43,1286,1,false
19,403,2,true
52,767,2,false
70,211,0,false
64,580,1,true
39,1030,0,false
34,753,0,true
22,577,0,false
19,569,1,true
 ,1001,4,false
49,402,2,false
29,527,0,false
68,539,0,false
28,163,3,false
67,1059,0,false
20,559,2,false
31,516,0,false
48,1165,0,false
40,178,4,false
54,1114,1,false
43,515,0,false
19,1276,0,false
34,465,0,false
48,517,1,true
55,549,0,false
29,230,2,false
51,514,0,false
50,718,0,false
28,1191,0,false
